GAME_ID,MATCHUP,player_name,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_RESULT,PTS_TYPE,SHOT_DIST,CLOSE_DEF_DIST
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,1,1,7:32,made,2,10.9,4.2
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,2,1,5:12,missed,3,24.2,4.1
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,3,2,8:52,made,2,2.7,5.1
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,4,2,6:45,made,2,1.6,4.4
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,5,2,5:39,missed,3,27.8,5.4
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,6,2,5:03,missed,2,11.4,4.7
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,7,2,1:10,missed,2,6.2,3.5
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,8,3,10:22,missed,3,23.3,2.7
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,9,3,8:05,missed,3,27.4,7.1
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,10,3,4:29,made,3,25.4,4.2
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,11,3,2:36,missed,2,2.9,0.8
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,12,3,0:45,missed,3,24.9,2.5
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,13,4,6:01,made,2,3.2,2.9
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,14,4,3:30,made,2,6.5,1.9
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,15,4,2:15,missed,3,23.4,1.3
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,16,4,1:33,made,3,25.0,6.5
21400014,"OCT 29, 2014 - GSW @ SAC",stephen curry,17,4,0:34,missed,3,25.6,3.3
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,1,1,10:47,missed,2,7.1,1.8
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,2,1,6:54,made,2,19.7,6.8
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,3,1,6:23,missed,3,24.2,4.1
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,4,1,6:04,missed,2,10.0,2.7
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,5,1,5:06,made,3,23.8,4.8
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,6,1,3:48,made,2,19.0,3.1
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,7,1,3:21,made,2,11.9,5.5
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,8,1,2:15,made,3,25.3,7.7
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,9,1,0:50,missed,3,25.8,6.1
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,10,2,4:13,made,2,8.2,2.9
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,11,2,1:06,missed,2,13.9,1.5
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,12,3,11:31,missed,3,24.5,6.1
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,13,3,7:48,missed,2,2.3,2.5
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,14,3,6:38,made,2,2.5,0.0
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,15,3,5:10,made,3,25.6,4.7
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,16,3,3:29,missed,3,24.6,1.7
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,17,4,7:05,made,2,7.8,0.0
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,18,4,6:31,missed,3,24.6,12.3
21400038,"NOV 01, 2014 - GSW vs. LAL",stephen curry,19,4,2:18,made,2,11.1,6.0
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,1,1,10:59,missed,2,17.1,1.4
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,2,1,9:26,made,3,24.6,4.1
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,3,1,8:12,made,2,3.2,1.9
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,4,1,7:46,made,2,16.1,2.0
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,5,1,5:56,missed,3,27.5,3.1
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,6,1,4:12,missed,2,20.2,3.8
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,7,2,5:01,made,2,19.3,4.6
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,8,2,4:23,missed,2,21.0,6.3
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,9,2,2:49,missed,2,6.1,2.7
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,10,2,0:22,missed,2,21.7,7.4
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,11,3,10:55,missed,2,2.3,1.9
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,12,3,10:14,made,2,18.8,2.9
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,13,3,8:26,missed,3,24.3,3.0
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,14,3,7:01,made,2,22.4,2.0
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,15,3,4:52,missed,3,25.8,6.0
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,16,3,4:22,missed,3,22.6,5.2
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,17,4,3:56,missed,2,5.7,3.7
21400042,"NOV 02, 2014 - GSW @ POR",stephen curry,18,4,2:18,missed,2,20.9,2.9
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,1,1,10:31,missed,3,24.3,3.2
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,2,1,7:47,missed,2,6.6,3.3
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,3,1,6:20,made,3,23.4,3.3
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,4,1,6:15,made,2,7.6,6.8
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,5,1,4:28,made,2,3.0,1.0
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,6,1,3:53,missed,2,11.6,5.6
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,7,2,6:21,made,2,20.0,1.8
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,8,2,3:33,made,3,22.7,4.1
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,9,2,3:14,missed,3,26.2,5.0
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,10,2,0:24,made,3,22.6,14.6
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,11,3,11:15,missed,3,22.8,3.9
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,12,4,10:58,missed,2,20.2,3.8
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,13,4,10:37,missed,2,11.6,6.2
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,14,4,10:01,missed,2,4.5,3.1
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,15,4,8:18,made,2,18.8,6.3
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,16,4,7:41,missed,3,25.5,6.1
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,17,4,3:44,made,3,24.6,2.8
21400068,"NOV 05, 2014 - GSW vs. LAC",stephen curry,18,4,3:20,made,2,13.1,2.9
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,1,1,8:13,made,2,2.2,3.8
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,2,1,7:51,made,2,6.9,3.9
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,3,1,7:11,made,3,25.8,3.3
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,4,1,6:43,missed,2,16.7,2.1
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,5,1,2:25,made,2,20.4,2.2
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,6,2,6:41,made,2,1.5,2.4
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,7,2,5:41,missed,3,27.3,4.7
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,8,2,4:06,missed,2,3.4,3.0
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,9,2,1:58,missed,2,21.2,3.3
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,10,3,10:05,made,3,25.0,7.5
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,11,3,8:37,missed,3,25.0,4.3
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,12,3,7:15,made,3,22.4,7.3
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,13,3,6:25,made,3,24.6,6.5
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,14,3,5:31,missed,3,25.7,4.3
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,15,4,6:19,made,2,12.0,5.2
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,16,4,4:59,made,2,1.7,4.0
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,17,4,2:20,made,3,24.0,5.0
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,18,4,1:29,made,2,7.4,2.6
21400087,"NOV 08, 2014 - GSW @ HOU",stephen curry,19,4,1:04,made,3,25.4,4.5
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,1,1,9:30,made,3,28.0,5.9
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,2,1,9:10,made,2,9.8,4.2
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,3,1,8:45,missed,3,27.8,3.7
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,4,1,6:51,missed,2,21.9,5.9
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,5,1,6:36,made,3,23.3,13.3
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,6,1,4:59,missed,3,25.3,7.9
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,7,2,6:44,missed,2,7.4,7.5
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,8,2,5:42,made,3,22.4,3.9
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,9,2,3:43,made,2,8.4,2.8
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,10,2,2:50,made,3,24.7,7.8
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,11,2,2:42,made,2,0.6,4.0
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,12,2,1:40,missed,3,24.0,2.0
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,13,3,11:44,missed,3,24.4,11.8
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,14,3,11:35,made,2,3.9,3.9
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,15,3,9:22,missed,2,18.8,4.1
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,16,4,8:47,made,2,11.3,3.1
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,17,4,7:54,missed,3,24.7,3.2
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,18,4,7:31,made,2,3.3,4.6
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,19,4,6:19,missed,3,25.0,4.0
21400095,"NOV 09, 2014 - GSW @ PHX",stephen curry,20,4,2:43,missed,2,21.7,2.8
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,1,1,9:30,missed,3,25.1,3.7
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,2,1,9:12,made,2,10.6,4.2
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,3,1,5:36,missed,2,5.1,2.7
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,4,1,3:18,made,2,2.0,0.5
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,5,1,2:44,made,2,10.6,0.3
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,6,1,2:11,missed,3,23.0,13.0
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,7,2,3:43,missed,3,22.0,8.6
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,8,3,11:04,made,2,5.3,1.4
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,9,3,9:23,made,2,19.0,2.4
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,10,3,8:51,missed,3,25.8,8.3
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,11,3,6:36,made,2,3.2,1.3
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,12,3,5:03,made,2,9.2,5.4
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,13,3,4:28,missed,3,24.3,8.3
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,14,3,3:52,missed,2,3.9,0.5
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,15,4,5:53,missed,2,8.3,1.8
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,16,4,5:19,missed,3,24.9,0.5
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,17,4,4:16,missed,2,17.0,1.6
21400108,"NOV 11, 2014 - GSW vs. SAS",stephen curry,18,4,0:52,missed,3,30.3,3.8
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,1,1,11:24,made,2,21.0,2.5
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,2,1,3:36,missed,3,22.1,2.3
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,3,2,3:24,missed,2,14.8,2.9
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,4,3,11:41,made,3,24.9,3.2
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,5,3,10:15,missed,3,27.2,5.3
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,6,3,5:11,made,2,1.3,1.2
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,7,3,3:33,made,3,23.1,7.5
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,8,4,9:41,missed,3,24.8,4.9
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,9,4,8:50,made,2,1.5,5.1
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,10,4,7:56,missed,2,22.3,4.7
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,11,4,6:28,missed,3,26.1,4.9
21400121,"NOV 13, 2014 - GSW vs. BKN",stephen curry,12,4,5:33,made,3,25.2,3.7
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,1,1,11:48,missed,3,25.0,5.1
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,2,1,7:46,missed,3,24.6,5.7
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,3,1,6:34,made,2,18.7,3.9
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,4,1,4:05,made,2,20.7,5.6
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,5,1,3:41,made,2,19.9,3.5
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,6,1,2:37,missed,3,24.4,3.1
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,7,1,2:20,missed,2,6.0,0.0
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,8,2,4:25,made,2,2.5,4.2
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,9,2,2:44,made,3,23.7,5.1
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,10,2,1:26,made,3,24.9,9.1
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,11,3,11:35,missed,2,16.3,2.5
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,12,3,6:33,missed,2,18.3,3.8
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,13,3,4:59,made,2,1.1,0.1
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,14,3,4:26,missed,2,18.9,2.0
21400140,"NOV 15, 2014 - GSW vs. CHA",stephen curry,15,3,0:01,made,3,26.0,5.2
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,1,1,9:42,missed,2,23.8,4.3
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,2,1,4:38,made,3,27.0,4.4
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,3,1,3:33,missed,2,11.8,1.9
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,4,1,1:10,missed,3,21.7,3.7
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,5,2,4:17,missed,2,5.5,3.3
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,6,2,3:41,made,3,24.3,4.0
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,7,2,1:50,made,2,1.0,0.7
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,8,2,1:32,made,3,25.6,6.6
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,9,2,0:13,missed,2,24.2,4.5
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,10,3,10:43,made,3,23.8,5.6
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,11,3,10:12,missed,2,9.7,2.9
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,12,3,9:35,made,2,1.4,1.6
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,13,3,8:56,made,2,1.2,3.1
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,14,3,6:48,made,2,7.0,3.0
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,15,3,6:20,made,3,25.1,4.6
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,16,3,3:02,made,2,3.9,3.3
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,17,3,0:55,missed,3,25.5,3.1
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,18,3,0:23,missed,3,25.2,3.3
21400145,"NOV 16, 2014 - GSW @ LAL",stephen curry,19,3,0:01,missed,3,37.8,4.6
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,1,1,10:08,made,3,26.4,6.8
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,2,1,9:43,missed,3,26.5,9.7
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,3,1,8:29,missed,2,16.7,3.2
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,4,1,5:01,made,2,3.2,2.0
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,5,1,3:11,missed,3,24.6,5.5
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,6,1,2:23,made,3,26.0,5.1
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,7,1,1:37,missed,2,21.8,1.3
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,8,2,4:09,missed,3,24.4,4.2
21400182,"NOV 21, 2014 - GSW vs. UTA",stephen curry,9,3,3:29,missed,3,24.0,6.2
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,1,1,11:16,made,3,25.5,6.2
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,2,1,9:51,made,2,20.9,8.9
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,3,1,8:42,missed,3,23.9,4.8
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,4,1,5:18,made,2,0.6,6.0
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,5,1,4:33,made,3,24.6,7.7
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,6,1,4:04,missed,3,24.6,3.5
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,7,1,3:19,missed,2,5.0,3.5
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,8,2,3:38,made,2,7.8,4.2
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,9,3,10:51,missed,2,2.2,1.5
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,10,3,10:29,missed,2,15.9,6.9
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,11,3,7:36,missed,2,4.7,2.6
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,12,4,6:45,missed,3,24.3,5.6
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,13,4,4:09,missed,2,12.9,4.6
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,14,4,3:11,missed,3,24.3,4.4
21400196,"NOV 23, 2014 - GSW @ OKC",stephen curry,15,4,0:39,missed,2,23.1,4.4
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,1,1,11:15,made,3,24.8,5.4
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,2,1,6:42,made,3,25.2,6.3
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,3,1,5:33,missed,3,29.3,5.0
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,4,1,1:04,missed,2,14.5,3.3
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,5,1,0:30,made,2,3.7,2.8
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,6,2,5:02,made,3,24.8,4.4
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,7,2,4:18,made,2,8.4,1.8
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,8,2,2:15,missed,2,22.4,5.4
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,9,2,1:26,made,3,24.8,3.7
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,10,3,7:31,made,3,24.7,5.1
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,11,3,6:51,made,3,23.2,3.3
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,12,3,6:12,missed,2,2.0,2.2
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,13,3,3:39,missed,3,24.8,8.9
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,14,3,2:56,made,2,0.8,3.4
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,15,3,2:23,made,3,26.3,3.3
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,16,3,1:29,missed,3,24.7,4.7
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,17,4,3:32,made,3,25.1,3.5
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,18,4,2:21,missed,2,5.5,3.8
21400206,"NOV 25, 2014 - GSW @ MIA",stephen curry,19,4,1:14,made,2,1.0,3.7
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,1,1,8:27,made,2,9.0,2.1
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,2,1,6:26,made,3,26.5,5.9
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,3,1,5:16,missed,2,6.8,3.3
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,4,1,4:22,made,3,25.4,3.6
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,5,1,3:20,made,3,22.8,14.0
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,6,1,2:18,made,3,26.9,4.2
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,7,2,4:58,made,2,16.8,3.8
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,8,2,3:30,made,3,27.2,5.3
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,9,2,0:37,made,2,19.6,7.1
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,10,2,0:09,missed,2,13.8,2.5
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,11,3,7:02,made,3,26.5,7.3
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,12,3,5:41,missed,3,27.3,8.3
21400212,"NOV 26, 2014 - GSW @ ORL",stephen curry,13,3,4:37,missed,3,24.7,4.0
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,1,1,10:48,made,3,24.4,3.2
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,2,1,8:50,missed,3,26.1,4.0
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,3,1,7:55,made,2,2.1,3.3
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,4,1,7:27,missed,3,26.3,7.0
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,5,1,7:17,made,2,15.4,4.9
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,6,1,4:00,missed,2,7.3,0.8
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,7,1,2:39,missed,3,25.0,3.8
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,8,3,10:56,made,2,8.5,2.9
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,9,3,10:24,missed,3,25.9,3.5
21400224,"NOV 28, 2014 - GSW @ CHA",stephen curry,10,3,8:43,made,2,3.7,3.0
